date,location,station,avg_temp,min_temp,max_temp,precipitation,humidity
2016-08-27,Pune,ST001,18.87,12.31,24.9,3.17,76
2016-08-28,Pune,ST001,15.31,10.27,23.09,5.03,70
2016-08-29,Pune,ST001,17.43,13.09,23.62,6.73,71
2016-08-30,Pune,ST001,17.02,12.55,24.84,17.42,86
2016-08-31,Pune,ST001,17.83,12.93,22.55,17.35,72
2016-09-01,Pune,ST001,16.46,10.46,23.35,4.07,81
2016-09-02,Pune,ST001,16.92,9.56,24.17,12.96,84
2016-09-03,Pune,ST001,18.96,12.16,25.68,14.0,81
2016-09-04,Pune,ST001,16.12,8.97,22.55,13.74,87
2016-09-05,Pune,ST001,13.49,8.09,19.75,26.25,88
2016-09-06,Pune,ST001,20.82,15.2,28.26,7.9,88
2016-09-07,Pune,ST001,19.95,14.38,27.24,4.12,77
2016-09-08,Pune,ST001,14.02,9.25,18.51,5.91,87
2016-09-09,Pune,ST001,18.33,14.09,25.73,7.83,80
2016-09-10,Pune,ST001,15.66,9.3,21.32,8.11,77
2016-09-11,Pune,ST001,17.3,9.34,22.32,8.78,82
2016-09-12,Pune,ST001,17.33,12.66,24.8,5.08,71
2016-09-13,Pune,ST001,16.12,11.93,21.85,4.63,74
2016-09-14,Pune,ST001,14.87,7.76,22.11,6.89,88
2016-09-15,Pune,ST001,15.04,10.03,20.1,7.13,79
2016-09-16,Pune,ST001,14.51,7.19,18.53,14.5,74
2016-09-17,Pune,ST001,14.67,7.85,20.65,13.15,75
2016-09-18,Pune,ST001,16.32,8.54,20.72,4.42,83
2016-09-19,Pune,ST001,14.87,9.23,21.88,4.34,78
2016-09-20,Pune,ST001,17.92,11.27,23.02,4.85,93
2016-09-21,Pune,ST001,19.67,13.81,25.44,11.46,93
2016-09-22,Pune,ST001,15.1,8.58,19.45,7.07,75
2016-09-23,Pune,ST001,16.88,11.09,22.03,21.26,77
2016-09-24,Pune,ST001,17.44,12.69,24.57,11.5,74
2016-09-25,Pune,ST001,17.37,11.34,21.97,7.5,78
2016-09-26,Pune,ST001,16.49,10.37,23.07,6.07,71
2016-09-27,Pune,ST001,17.94,10.7,25.61,7.78,81
2016-09-28,Pune,ST001,17.37,10.42,24.08,2.65,93
2016-09-29,Pune,ST001,13.58,6.92,20.82,2.09,80
2016-09-30,Pune,ST001,18.21,13.76,22.65,8.91,73
2016-10-01,Pune,ST001,18.25,11.37,23.26,1.69,61
2016-10-02,Pune,ST001,14.63,8.62,22.2,0.07,56
2016-10-03,Pune,ST001,16.39,8.82,23.25,2.29,48
2016-10-04,Pune,ST001,17.82,10.14,24.38,1.0,40
2016-10-05,Pune,ST001,15.87,11.65,22.52,1.29,54
2016-10-06,Pune,ST001,18.7,11.42,24.36,0.14,60
2016-10-07,Pune,ST001,21.56,17.41,25.74,0.82,46
2016-10-08,Pune,ST001,14.65,9.18,21.79,0.01,41
2016-10-09,Pune,ST001,13.36,7.19,20.07,0.15,63
2016-10-10,Pune,ST001,17.09,12.5,22.98,0.21,41
2016-10-11,Pune,ST001,18.03,11.05,25.63,0.24,58
2016-10-12,Pune,ST001,15.96,11.93,21.31,2.39,59
2016-10-13,Pune,ST001,19.7,15.02,24.88,1.23,56
2016-10-14,Pune,ST001,13.59,7.26,21.08,0.5,46
2016-10-15,Pune,ST001,18.09,11.23,25.28,4.48,61
2016-10-16,Pune,ST001,15.27,7.6,21.33,0.56,47
2016-10-17,Pune,ST001,20.42,13.6,24.95,4.89,51
2016-10-18,Pune,ST001,21.07,14.38,25.93,0.14,59
2016-10-19,Pune,ST001,15.04,9.46,21.66,0.11,45
2016-10-20,Pune,ST001,15.56,11.56,21.1,0.25,53
2016-10-21,Pune,ST001,18.71,14.23,26.06,0.97,45
2016-10-22,Pune,ST001,16.02,9.88,23.82,2.99,45
2016-10-23,Pune,ST001,16.82,10.12,24.04,3.15,60
2016-10-24,Pune,ST001,17.03,11.36,22.54,1.49,40
2016-10-25,Pune,ST001,12.81,5.89,19.96,4.88,55
2016-10-26,Pune,ST001,17.06,10.97,22.47,2.02,55
2016-10-27,Pune,ST001,15.63,11.34,20.3,0.12,61
2016-10-28,Pune,ST001,16.13,11.36,20.26,0.23,62
2016-10-29,Pune,ST001,20.46,13.1,26.0,4.04,51
2016-10-30,Pune,ST001,14.58,7.68,22.2,0.46,63
2016-10-31,Pune,ST001,19.2,11.63,24.16,1.87,58
2016-11-01,Pune,ST001,16.87,12.4,21.7,0.11,46
2016-11-02,Pune,ST001,16.94,8.98,24.82,1.33,53
2016-11-03,Pune,ST001,19.37,14.54,23.47,1.11,62
2016-11-04,Pune,ST001,18.46,14.41,25.6,1.15,50
2016-11-05,Pune,ST001,19.05,11.06,24.33,0.38,43
2016-11-06,Pune,ST001,20.0,14.88,24.15,1.27,45
2016-11-07,Pune,ST001,17.23,10.55,24.9,0.12,61
2016-11-08,Pune,ST001,16.69,11.99,21.25,2.44,53
2016-11-09,Pune,ST001,15.74,9.42,21.95,0.25,46
2016-11-10,Pune,ST001,16.4,8.78,21.49,0.88,61
2016-11-11,Pune,ST001,24.79,19.51,29.05,0.06,56
2016-11-12,Pune,ST001,21.13,14.45,25.33,1.91,60
2016-11-13,Pune,ST001,15.52,10.77,19.98,0.45,60
2016-11-14,Pune,ST001,15.68,9.18,19.96,0.58,47
2016-11-15,Pune,ST001,19.74,14.4,26.79,1.89,64
2016-11-16,Pune,ST001,19.99,15.14,25.93,1.42,52
2016-11-17,Pune,ST001,20.09,14.84,25.46,1.16,53
2016-11-18,Pune,ST001,18.42,13.71,24.1,0.5,59
2016-11-19,Pune,ST001,18.81,11.2,26.53,5.83,41
2016-11-20,Pune,ST001,19.91,14.33,27.56,1.43,60
2016-11-21,Pune,ST001,19.49,14.51,26.35,0.29,61
2016-11-22,Pune,ST001,14.53,8.73,22.06,0.15,60
2016-11-23,Pune,ST001,19.01,13.73,24.29,0.41,64
2016-11-24,Pune,ST001,17.76,10.78,23.28,0.05,41
2016-11-25,Pune,ST001,20.13,12.24,26.58,1.71,49
2016-11-26,Pune,ST001,26.42,20.67,32.92,0.11,48
2016-11-27,Pune,ST001,20.78,13.33,26.7,0.12,56
2016-11-28,Pune,ST001,19.4,13.13,25.0,2.17,56
2016-11-29,Pune,ST001,22.23,17.6,30.18,2.13,51
2016-11-30,Pune,ST001,21.38,14.62,28.67,1.39,51
2016-12-01,Pune,ST001,21.37,15.31,27.11,0.43,42
2016-12-02,Pune,ST001,21.9,15.3,28.81,1.04,44
2016-12-03,Pune,ST001,25.21,17.65,30.29,1.55,55
2016-12-04,Pune,ST001,18.32,12.56,22.72,0.72,40
2016-12-05,Pune,ST001,21.98,14.37,27.39,7.19,43
2016-12-06,Pune,ST001,19.02,12.02,24.63,0.69,48
2016-12-07,Pune,ST001,22.41,16.45,26.47,1.1,44
2016-12-08,Pune,ST001,19.29,12.88,26.55,0.82,57
2016-12-09,Pune,ST001,20.52,15.22,25.96,0.09,62
2016-12-10,Pune,ST001,20.92,12.99,27.24,0.66,61
2016-12-11,Pune,ST001,23.85,17.18,28.14,0.42,40
2016-12-12,Pune,ST001,23.85,19.67,28.55,0.16,64
2016-12-13,Pune,ST001,19.22,13.91,26.78,2.6,50
2016-12-14,Pune,ST001,22.21,15.72,28.65,0.09,53
2016-12-15,Pune,ST001,20.66,16.44,28.47,1.27,50
2016-12-16,Pune,ST001,19.59,15.49,27.58,0.32,46
2016-12-17,Pune,ST001,22.01,16.21,27.5,0.59,42
2016-12-18,Pune,ST001,21.95,16.62,27.14,0.67,43
2016-12-19,Pune,ST001,28.1,22.35,35.53,0.34,62
2016-12-20,Pune,ST001,23.85,18.8,31.84,0.09,58
2016-12-21,Pune,ST001,20.0,15.34,26.52,0.64,54
2016-12-22,Pune,ST001,21.93,15.17,29.11,0.34,49
2016-12-23,Pune,ST001,25.55,19.49,32.68,1.34,53
2016-12-24,Pune,ST001,28.04,23.24,33.46,2.12,44
2016-12-25,Pune,ST001,20.09,14.81,26.39,2.41,50
2016-12-26,Pune,ST001,19.58,13.21,26.91,3.74,64
2016-12-27,Pune,ST001,27.97,23.68,34.72,2.35,50
2016-12-28,Pune,ST001,24.85,20.26,28.93,0.41,58
2016-12-29,Pune,ST001,22.22,17.92,27.56,0.55,60
2016-12-30,Pune,ST001,25.44,18.19,30.02,2.18,57
2016-12-31,Pune,ST001,18.6,11.59,23.54,2.39,56
2017-01-01,Pune,ST001,24.5,17.48,32.12,0.22,42
2017-01-02,Pune,ST001,25.35,18.48,29.49,0.32,53
2017-01-03,Pune,ST001,26.8,20.12,31.68,0.81,60
2017-01-04,Pune,ST001,22.67,16.76,27.91,0.84,61
2017-01-05,Pune,ST001,25.23,18.66,31.69,0.2,43
2017-01-06,Pune,ST001,23.14,18.98,29.27,1.09,49
2017-01-07,Pune,ST001,25.87,19.39,30.75,0.07,63
2017-01-08,Pune,ST001,23.48,16.37,28.13,0.25,47
2017-01-09,Pune,ST001,24.69,18.68,29.63,1.42,56
2017-01-10,Pune,ST001,23.53,18.1,29.54,0.52,43
2017-01-11,Pune,ST001,27.29,22.18,32.37,1.59,59
2017-01-12,Pune,ST001,27.88,21.31,35.67,0.72,64
2017-01-13,Pune,ST001,25.61,18.84,31.46,4.02,47
2017-01-14,Pune,ST001,26.34,18.86,30.58,1.77,43
2017-01-15,Pune,ST001,23.2,17.84,30.12,1.56,44
2017-01-16,Pune,ST001,25.86,18.79,31.18,0.8,56
2017-01-17,Pune,ST001,26.55,20.3,33.16,0.69,51
2017-01-18,Pune,ST001,32.55,25.02,37.67,0.5,56
2017-01-19,Pune,ST001,24.47,18.36,30.76,1.1,59
2017-01-20,Pune,ST001,30.27,24.2,37.36,0.23,64
2017-01-21,Pune,ST001,29.37,23.06,37.08,0.48,43
2017-01-22,Pune,ST001,27.92,20.93,32.97,2.11,46
2017-01-23,Pune,ST001,31.3,23.44,36.64,0.41,40
2017-01-24,Pune,ST001,28.38,24.08,34.24,1.38,56
2017-01-25,Pune,ST001,28.54,24.33,36.25,0.26,52
2017-01-26,Pune,ST001,27.69,19.94,35.3,1.12,61
2017-01-27,Pune,ST001,30.63,24.51,34.98,0.33,43
2017-01-28,Pune,ST001,30.47,24.01,35.0,2.48,57
2017-01-29,Pune,ST001,26.8,20.87,32.78,1.42,56
2017-01-30,Pune,ST001,25.4,21.02,29.82,2.69,55
2017-01-31,Pune,ST001,27.97,20.9,33.35,0.43,54
2017-02-01,Pune,ST001,26.77,19.79,31.37,0.59,48
2017-02-02,Pune,ST001,28.51,23.26,35.06,0.04,52
2017-02-03,Pune,ST001,31.49,26.26,39.29,0.33,58
2017-02-04,Pune,ST001,27.87,20.52,35.86,1.06,59
2017-02-05,Pune,ST001,28.9,24.61,34.4,1.57,43
2017-02-06,Pune,ST001,29.23,21.71,35.63,0.62,64
2017-02-07,Pune,ST001,31.08,26.05,38.51,1.75,56
2017-02-08,Pune,ST001,24.38,18.01,28.85,3.41,40
2017-02-09,Pune,ST001,28.1,20.35,34.85,3.58,58
2017-02-10,Pune,ST001,30.0,23.29,35.64,0.46,48
2017-02-11,Pune,ST001,32.28,26.62,37.1,0.86,50
2017-02-12,Pune,ST001,28.66,21.9,34.27,1.13,62
2017-02-13,Pune,ST001,25.71,20.34,30.02,1.51,56
2017-02-14,Pune,ST001,31.31,26.2,38.09,1.49,48
2017-02-15,Pune,ST001,28.64,20.66,33.65,5.3,48
2017-02-16,Pune,ST001,27.52,20.52,32.76,2.07,45
2017-02-17,Pune,ST001,28.86,22.28,33.34,0.21,48
2017-02-18,Pune,ST001,29.92,24.5,37.38,1.48,58
2017-02-19,Pune,ST001,29.08,24.89,35.06,0.56,61
2017-02-20,Pune,ST001,25.65,21.53,31.94,2.27,40
2017-02-21,Pune,ST001,32.56,26.35,38.84,2.61,48
2017-02-22,Pune,ST001,33.48,26.43,39.12,0.28,43
2017-02-23,Pune,ST001,32.19,26.04,36.96,0.5,46
2017-02-24,Pune,ST001,28.34,20.97,35.32,1.56,59
2017-02-25,Pune,ST001,30.48,26.34,34.98,3.75,42
2017-02-26,Pune,ST001,30.98,25.52,35.4,0.44,57
2017-02-27,Pune,ST001,32.39,27.44,39.23,4.93,57
2017-02-28,Pune,ST001,32.62,26.83,37.45,0.89,60
2017-03-01,Pune,ST001,29.6,25.31,34.83,0.54,40
2017-03-02,Pune,ST001,31.47,23.65,37.37,0.54,31
2017-03-03,Pune,ST001,32.36,27.47,38.16,2.13,51
2017-03-04,Pune,ST001,34.62,26.93,41.46,1.17,34
2017-03-05,Pune,ST001,33.03,27.33,39.53,1.18,52
2017-03-06,Pune,ST001,33.28,25.34,39.86,0.23,33
2017-03-07,Pune,ST001,31.79,25.57,38.64,1.54,54
2017-03-08,Pune,ST001,34.76,27.04,39.93,1.19,30
2017-03-09,Pune,ST001,32.62,28.6,37.91,3.36,36
2017-03-10,Pune,ST001,29.87,22.88,35.63,1.59,44
2017-03-11,Pune,ST001,34.91,27.29,40.14,0.64,31
2017-03-12,Pune,ST001,33.4,28.84,41.34,0.23,45
2017-03-13,Pune,ST001,30.94,26.55,38.19,0.34,39
2017-03-14,Pune,ST001,30.9,25.2,35.56,0.69,33
2017-03-15,Pune,ST001,32.65,24.92,36.67,2.88,31
2017-03-16,Pune,ST001,33.06,26.89,37.23,1.3,35
2017-03-17,Pune,ST001,32.51,26.4,37.48,0.04,32
2017-03-18,Pune,ST001,32.79,28.23,37.25,0.55,30
2017-03-19,Pune,ST001,35.88,31.88,42.01,2.93,30
2017-03-20,Pune,ST001,34.53,27.29,41.96,0.21,47
2017-03-21,Pune,ST001,32.62,28.27,39.57,1.52,52
2017-03-22,Pune,ST001,34.3,27.76,39.16,0.37,38
2017-03-23,Pune,ST001,29.98,22.32,35.57,0.98,31
2017-03-24,Pune,ST001,33.14,28.31,39.18,2.16,54
2017-03-25,Pune,ST001,36.27,29.61,43.51,1.76,54
2017-03-26,Pune,ST001,31.82,27.51,39.18,1.74,36
2017-03-27,Pune,ST001,30.45,24.04,38.09,2.7,34
2017-03-28,Pune,ST001,30.89,26.24,36.93,0.13,53
2017-03-29,Pune,ST001,29.94,23.0,36.72,3.84,49
2017-03-30,Pune,ST001,30.62,25.41,35.06,0.89,44
2017-03-31,Pune,ST001,31.53,25.68,37.79,0.06,36
2017-04-01,Pune,ST001,29.26,22.86,34.25,0.08,40
2017-04-02,Pune,ST001,32.38,27.7,38.11,0.69,38
2017-04-03,Pune,ST001,34.33,27.37,40.87,3.06,49
2017-04-04,Pune,ST001,30.34,25.13,35.37,0.14,34
2017-04-05,Pune,ST001,35.68,29.03,39.89,0.93,34
2017-04-06,Pune,ST001,33.45,28.81,37.49,0.82,44
2017-04-07,Pune,ST001,,27.83,38.67,0.07,52
2017-04-08,Pune,ST001,30.85,26.34,34.88,2.85,54
2017-04-09,Pune,ST001,,28.46,38.6,0.37,38
2017-04-10,Pune,ST001,29.86,24.87,34.82,1.78,39
2017-04-11,Pune,ST001,34.2,27.2,39.08,0.67,54
2017-04-12,Pune,ST001,32.59,27.55,40.54,0.08,53
2017-04-13,Pune,ST001,33.41,25.88,38.63,3.79,34
2017-04-14,Pune,ST001,29.57,22.01,34.08,1.49,52
2017-04-15,Pune,ST001,30.16,25.37,36.34,2.1,37
2017-04-16,Pune,ST001,33.41,26.95,40.84,0.19,51
2017-04-17,Pune,ST001,29.97,25.62,36.69,1.07,32
2017-04-18,Pune,ST001,33.04,27.48,38.23,1.06,45
2017-04-19,Pune,ST001,28.97,22.12,35.22,1.01,52
2017-04-20,Pune,ST001,33.81,27.17,40.67,0.26,30
2017-04-21,Pune,ST001,29.18,22.69,36.1,2.23,42
2017-04-22,Pune,ST001,33.06,27.93,39.73,0.08,37
2017-04-23,Pune,ST001,33.18,27.66,40.66,0.49,48
2017-04-24,Pune,ST001,30.22,25.8,37.7,1.0,41
2017-04-25,Pune,ST001,32.98,26.1,39.29,0.21,40
2017-04-26,Pune,ST001,32.21,26.2,37.93,0.46,47
2017-04-27,Pune,ST001,30.4,23.56,36.96,1.25,45
2017-04-28,Pune,ST001,29.3,24.31,36.58,0.95,48
2017-04-29,Pune,ST001,27.14,21.84,31.16,1.03,42
2017-04-30,Pune,ST001,32.16,26.83,40.13,0.46,31
2017-05-01,Pune,ST001,27.89,23.78,32.62,0.5,54
2017-05-02,Pune,ST001,31.47,26.11,37.35,0.61,39
2017-05-03,Pune,ST001,30.61,23.4,38.1,4.49,44
2017-05-04,Pune,ST001,32.61,25.02,37.51,0.56,43
2017-05-05,Pune,ST001,30.38,24.31,36.29,0.06,40
2017-05-06,Pune,ST001,30.24,24.42,34.77,0.14,32
2017-05-07,Pune,ST001,32.5,28.38,38.08,0.04,37
2017-05-08,Pune,ST001,31.55,24.03,36.25,0.38,40
2017-05-09,Pune,ST001,31.42,27.37,36.88,0.79,51
2017-05-10,Pune,ST001,31.68,23.9,37.17,1.11,36
2017-05-11,Pune,ST001,27.18,21.22,35.15,2.19,42
2017-05-12,Pune,ST001,32.13,26.77,40.11,0.69,32
2017-05-13,Pune,ST001,31.73,24.03,36.19,0.22,53
2017-05-14,Pune,ST001,28.05,23.95,34.96,0.16,50
2017-05-15,Pune,ST001,29.66,23.33,33.87,0.04,52
2017-05-16,Pune,ST001,30.01,23.82,34.13,0.76,44
2017-05-17,Pune,ST001,29.71,24.83,34.13,1.09,53
2017-05-18,Pune,ST001,30.64,24.92,38.5,0.53,31
2017-05-19,Pune,ST001,32.95,26.35,40.72,0.76,47
2017-05-20,Pune,ST001,32.08,25.18,36.86,0.28,43
2017-05-21,Pune,ST001,26.71,22.71,31.36,0.06,45
2017-05-22,Pune,ST001,30.87,23.12,35.83,0.76,41
2017-05-23,Pune,ST001,32.31,27.66,38.38,0.16,53
2017-05-24,Pune,ST001,30.13,25.2,36.41,0.33,46
2017-05-25,Pune,ST001,31.57,26.52,36.46,0.27,48
2017-05-26,Pune,ST001,33.49,29.34,40.52,0.21,50
2017-05-27,Pune,ST001,31.2,26.71,36.44,0.05,36
2017-05-28,Pune,ST001,29.39,21.44,37.08,0.56,39
2017-05-29,Pune,ST001,31.02,25.76,37.65,1.79,52
2017-05-30,Pune,ST001,28.93,24.47,34.67,0.33,47
2017-05-31,Pune,ST001,28.54,24.12,35.7,0.58,49
2017-06-01,Pune,ST001,27.6,20.72,34.87,11.24,77
2017-06-02,Pune,ST001,31.69,24.27,36.85,10.76,77
2017-06-03,Pune,ST001,26.33,21.3,31.69,15.83,93
2017-06-04,Pune,ST001,31.38,27.3,39.13,10.29,86
2017-06-05,Pune,ST001,28.99,24.09,33.65,8.78,88
2017-06-06,Pune,ST001,24.68,20.46,28.85,16.31,93
2017-06-07,Pune,ST001,28.45,24.03,34.26,5.04,84
2017-06-08,Pune,ST001,22.89,17.17,30.1,3.83,76
2017-06-09,Pune,ST001,28.76,23.84,35.85,6.75,90
2017-06-10,Pune,ST001,29.21,23.14,36.88,9.65,75
2017-06-11,Pune,ST001,25.83,20.81,31.96,2.21,94
2017-06-12,Pune,ST001,27.27,19.51,31.67,6.55,73
2017-06-13,Pune,ST001,31.17,23.54,37.52,16.96,93
2017-06-14,Pune,ST001,25.63,19.36,32.74,5.33,74
2017-06-15,Pune,ST001,24.28,18.86,28.65,9.75,87
2017-06-16,Pune,ST001,29.73,24.21,34.42,9.07,83
2017-06-17,Pune,ST001,30.66,25.01,34.71,17.01,83
2017-06-18,Pune,ST001,26.22,19.31,32.59,5.94,73
2017-06-19,Pune,ST001,28.3,22.49,35.85,1.2,93
2017-06-20,Pune,ST001,28.89,21.46,35.57,5.19,88
2017-06-21,Pune,ST001,24.17,16.39,32.1,14.94,72
2017-06-22,Pune,ST001,24.6,19.26,28.85,10.27,94
2017-06-23,Pune,ST001,28.24,22.0,35.85,13.82,83
2017-06-24,Pune,ST001,29.1,24.72,36.36,9.55,80
2017-06-25,Pune,ST001,26.5,21.7,31.76,9.62,89
2017-06-26,Pune,ST001,23.19,17.53,31.08,13.37,93
2017-06-27,Pune,ST001,29.36,24.53,34.51,3.57,83
2017-06-28,Pune,ST001,23.68,16.17,31.24,15.76,72
2017-06-29,Pune,ST001,23.97,19.34,31.5,3.04,77
2017-06-30,Pune,ST001,25.33,19.5,32.36,8.52,89
2017-07-01,Pune,ST001,27.86,21.43,34.11,10.1,84
2017-07-02,Pune,ST001,26.18,19.41,30.66,13.5,80
2017-07-03,Pune,ST001,25.07,19.54,31.2,15.94,78
2017-07-04,Pune,ST001,25.04,17.57,30.47,8.76,82
2017-07-05,Pune,ST001,23.98,17.71,31.15,1.09,86
2017-07-06,Pune,ST001,24.98,19.22,32.01,10.65,92
2017-07-07,Pune,ST001,18.05,13.78,25.69,14.83,71
2017-07-08,Pune,ST001,22.82,16.96,26.88,17.89,72
2017-07-09,Pune,ST001,23.87,16.59,31.11,9.0,87
2017-07-10,Pune,ST001,20.67,14.21,28.42,6.03,89
2017-07-11,Pune,ST001,23.92,16.59,31.07,5.15,92
2017-07-12,Pune,ST001,22.48,16.5,27.0,8.12,84
2017-07-13,Pune,ST001,26.66,22.18,30.98,1.8,75
2017-07-14,Pune,ST001,26.12,22.07,30.2,10.23,82
2017-07-15,Pune,ST001,21.5,16.29,28.02,18.65,82
2017-07-16,Pune,ST001,22.06,15.27,28.58,7.78,77
2017-07-17,Pune,ST001,22.1,14.93,30.04,3.77,89
2017-07-18,Pune,ST001,21.13,15.95,26.72,3.38,83
2017-07-19,Pune,ST001,22.42,16.44,27.75,4.32,92
2017-07-20,Pune,ST001,20.19,14.51,26.69,3.27,70
2017-07-21,Pune,ST001,19.25,13.6,26.55,5.67,73
2017-07-22,Pune,ST001,22.97,18.05,30.72,1.41,87
2017-07-23,Pune,ST001,22.86,18.31,30.07,10.29,73
2017-07-24,Pune,ST001,19.58,14.79,25.28,18.51,79
2017-07-25,Pune,ST001,23.19,18.97,29.73,2.99,81
2017-07-26,Pune,ST001,19.7,14.91,27.13,12.71,80
2017-07-27,Pune,ST001,21.52,17.49,27.49,7.91,77
2017-07-28,Pune,ST001,22.65,16.14,27.52,6.61,93
2017-07-29,Pune,ST001,20.65,15.38,25.33,8.26,81
2017-07-30,Pune,ST001,21.6,13.71,25.6,5.99,88
2017-07-31,Pune,ST001,19.34,14.57,26.21,19.86,86
2017-08-01,Pune,ST001,19.93,14.54,24.37,13.72,77
2017-08-02,Pune,ST001,19.79,14.35,24.76,2.02,85
2017-08-03,Pune,ST001,18.48,14.45,23.67,1.79,79
2017-08-04,Pune,ST001,19.62,12.26,25.86,2.7,82
2017-08-05,Pune,ST001,16.48,12.36,22.08,6.39,75
2017-08-06,Pune,ST001,18.7,10.94,25.39,3.22,83
2017-08-07,Pune,ST001,19.04,11.47,23.26,12.16,90
2017-08-08,Pune,ST001,18.99,12.85,23.49,1.35,81
2017-08-09,Pune,ST001,18.91,12.74,24.91,9.06,82
2017-08-10,Pune,ST001,19.2,12.59,24.55,14.16,87
2017-08-11,Pune,ST001,20.28,14.74,25.47,4.63,94
2017-08-12,Pune,ST001,21.05,14.46,25.32,0.8,89
2017-08-13,Pune,ST001,17.59,13.41,25.17,14.67,73
2017-08-14,Pune,ST001,16.27,12.06,23.04,5.97,88
2017-08-15,Pune,ST001,16.53,10.7,21.01,4.3,73
2017-08-16,Pune,ST001,17.65,11.45,21.91,4.08,70
2017-08-17,Pune,ST001,17.85,10.3,25.75,14.48,73
2017-08-18,Pune,ST001,16.83,12.42,23.56,8.77,71
2017-08-19,Pune,ST001,15.58,8.29,21.25,16.55,94
2017-08-20,Pune,ST001,17.34,12.5,24.15,20.78,74
2017-08-21,Pune,ST001,18.65,13.08,25.68,3.83,71
2017-08-22,Pune,ST001,19.47,14.21,26.59,1.27,90
2017-08-23,Pune,ST001,16.85,11.25,22.76,6.81,74
2017-08-24,Pune,ST001,17.09,12.48,22.8,5.86,70
2017-08-25,Pune,ST001,15.87,9.86,19.92,12.7,86
2017-08-26,Pune,ST001,17.76,10.55,25.47,6.25,72
2017-08-27,Pune,ST001,15.89,10.12,22.3,15.27,92
2017-08-28,Pune,ST001,18.94,12.97,23.75,5.26,84
2017-08-29,Pune,ST001,13.67,6.28,21.35,18.33,85
2017-08-30,Pune,ST001,16.74,9.91,24.4,8.31,83
2017-08-31,Pune,ST001,18.12,12.16,26.08,5.26,81
2017-09-01,Pune,ST001,17.79,12.76,25.29,13.58,93
2017-09-02,Pune,ST001,23.25,15.71,31.24,21.52,81
2017-09-03,Pune,ST001,18.03,11.72,23.0,13.25,78
2017-09-04,Pune,ST001,14.98,10.1,22.35,10.55,70
2017-09-05,Pune,ST001,16.92,11.85,24.22,12.79,88
2017-09-06,Pune,ST001,13.17,5.95,18.09,21.64,81
2017-09-07,Pune,ST001,16.84,12.66,21.24,3.36,74
2017-09-08,Pune,ST001,15.13,7.16,23.05,0.59,85
2017-09-09,Pune,ST001,18.93,14.41,24.11,25.67,94
2017-09-10,Pune,ST001,15.65,8.47,23.14,12.55,80
2017-09-11,Pune,ST001,16.56,10.98,20.58,7.2,80
2017-09-12,Pune,ST001,15.37,9.4,19.46,8.72,93
2017-09-13,Pune,ST001,20.55,13.03,26.42,9.68,77
2017-09-14,Pune,ST001,15.98,10.33,20.94,8.63,90
2017-09-15,Pune,ST001,20.68,14.53,27.44,13.76,73
2017-09-16,Pune,ST001,18.4,14.21,24.67,6.74,70
2017-09-17,Pune,ST001,17.64,13.63,21.95,2.85,93
2017-09-18,Pune,ST001,17.36,12.38,22.01,5.8,86
2017-09-19,Pune,ST001,17.38,10.66,22.94,9.76,85
2017-09-20,Pune,ST001,12.25,7.77,16.99,13.36,80
2017-09-21,Pune,ST001,15.85,11.4,23.02,13.14,83
2017-09-22,Pune,ST001,18.3,12.66,23.97,23.18,87
2017-09-23,Pune,ST001,16.32,9.73,20.69,4.02,76
2017-09-24,Pune,ST001,13.32,6.47,19.25,12.64,79
2017-09-25,Pune,ST001,16.28,11.56,20.64,4.64,84
2017-09-26,Pune,ST001,20.13,15.81,24.64,8.99,88
2017-09-27,Pune,ST001,19.11,11.35,24.07,5.58,81
2017-09-28,Pune,ST001,16.22,11.18,23.66,3.32,70
2017-09-29,Pune,ST001,18.45,11.03,26.15,2.75,82
2017-09-30,Pune,ST001,15.54,8.09,22.85,8.86,78
2017-10-01,Pune,ST001,12.6,5.51,17.94,0.86,61
2017-10-02,Pune,ST001,14.32,9.64,19.41,0.01,42
2017-10-03,Pune,ST001,19.79,12.51,25.99,0.21,63
2017-10-04,Pune,ST001,15.76,8.68,22.65,0.45,64
2017-10-05,Pune,ST001,15.83,9.45,23.81,2.57,46
2017-10-06,Pune,ST001,15.72,10.37,20.25,0.7,58
2017-10-07,Pune,ST001,20.58,15.53,24.78,5.29,62
2017-10-08,Pune,ST001,19.99,15.5,26.76,0.93,44
2017-10-09,Pune,ST001,21.31,15.27,28.64,0.12,56
2017-10-10,Pune,ST001,16.1,9.76,23.48,0.58,55
2017-10-11,Pune,ST001,17.12,11.68,23.83,1.31,63
2017-10-12,Pune,ST001,13.16,7.26,20.97,1.78,58
2017-10-13,Pune,ST001,19.77,14.32,25.81,0.23,45
2017-10-14,Pune,ST001,13.98,7.42,21.64,0.69,57
2017-10-15,Pune,ST001,17.06,9.45,24.93,1.89,62
2017-10-16,Pune,ST001,14.2,9.55,21.59,0.06,49
2017-10-17,Pune,ST001,15.36,9.83,20.6,4.04,52
2017-10-18,Pune,ST001,14.85,10.29,19.64,2.32,43
2017-10-19,Pune,ST001,15.4,8.9,21.59,2.36,52
2017-10-20,Pune,ST001,15.59,8.67,21.4,1.66,51
2017-10-21,Pune,ST001,15.62,7.89,23.13,1.73,52
2017-10-22,Pune,ST001,18.7,13.59,23.1,0.04,61
2017-10-23,Pune,ST001,14.49,6.69,19.52,0.85,46
