date,location,station,avg_temp,min_temp,max_temp,precipitation,humidity,year,month,day,month_name,season,temp_30d_avg,rain_30d_avg
2015-07-15,Pune,ST001,23.04,16.75,30.64,15.62,75,2015,7,15,July,Monsoon,23.868333333333332,10.558333333333334
2015-07-16,Pune,ST001,25.29,17.66,32.04,8.91,91,2015,7,16,July,Monsoon,23.744999999999997,10.469666666666667
2015-07-17,Pune,ST001,19.28,14.79,27.22,12.36,73,2015,7,17,July,Monsoon,23.461000000000002,10.700999999999999
2015-07-18,Pune,ST001,15.38,9.25,22.45,4.99,85,2015,7,18,July,Monsoon,23.07766666666667,10.627333333333333
2015-07-19,Pune,ST001,22.3,14.78,30.07,12.07,91,2015,7,19,July,Monsoon,22.876666666666665,10.771666666666667
2015-07-20,Pune,ST001,25.72,20.08,30.59,2.16,79,2015,7,20,July,Monsoon,22.874666666666666,10.695666666666666
2015-07-21,Pune,ST001,24.36,18.43,31.44,19.35,77,2015,7,21,July,Monsoon,22.89466666666667,10.793666666666669
2015-07-22,Pune,ST001,21.96,17.68,26.05,10.73,81,2015,7,22,July,Monsoon,22.78633333333333,10.468666666666667
2015-07-23,Pune,ST001,20.29,15.18,26.98,19.4,93,2015,7,23,July,Monsoon,22.669666666666668,10.907666666666668
2015-07-24,Pune,ST001,23.02,17.72,28.9,6.31,89,2015,7,24,July,Monsoon,22.643333333333334,11.008666666666668
2015-07-25,Pune,ST001,18.98,11.2,24.36,15.81,94,2015,7,25,July,Monsoon,22.448,11.378000000000002
2015-07-26,Pune,ST001,22.04,16.91,29.49,8.22,75,2015,7,26,July,Monsoon,22.40666666666667,11.538333333333332
2015-07-27,Pune,ST001,21.98,16.14,29.4,9.35,94,2015,7,27,July,Monsoon,22.332333333333334,11.486333333333334
2015-07-28,Pune,ST001,23.08,16.39,27.17,4.69,93,2015,7,28,July,Monsoon,22.415666666666663,10.899000000000001
2015-07-29,Pune,ST001,26.69,22.04,33.13,9.52,88,2015,7,29,July,Monsoon,22.469333333333335,10.858
2015-07-30,Pune,ST001,21.36,15.42,26.83,2.06,78,2015,7,30,July,Monsoon,22.365333333333336,10.725666666666665
2015-07-31,Pune,ST001,19.26,12.3,24.92,18.95,71,2015,7,31,July,Monsoon,22.256000000000004,11.252666666666666
2015-08-01,Pune,ST001,20.2,12.73,27.53,9.55,84,2015,8,1,August,Monsoon,22.074333333333335,11.151666666666667
2015-08-02,Pune,ST001,16.25,9.74,21.49,3.22,94,2015,8,2,August,Monsoon,21.74533333333333,10.816
2015-08-03,Pune,ST001,18.49,11.82,26.27,4.1,91,2015,8,3,August,Monsoon,21.682,10.808333333333334
2015-08-04,Pune,ST001,19.0,14.5,23.72,29.22,94,2015,8,4,August,Monsoon,21.57833333333333,11.638333333333334
2015-08-05,Pune,ST001,18.64,10.85,25.29,5.07,90,2015,8,5,August,Monsoon,21.46766666666667,11.255666666666666
2015-08-06,Pune,ST001,20.01,15.48,26.7,11.53,82,2015,8,6,August,Monsoon,21.42,10.992999999999999
2015-08-07,Pune,ST001,17.76,10.66,22.76,18.77,90,2015,8,7,August,Monsoon,21.172000000000004,10.709333333333332
2015-08-08,Pune,ST001,21.92,16.86,27.22,11.5,92,2015,8,8,August,Monsoon,21.142333333333333,10.845333333333334
2015-08-09,Pune,ST001,19.34,11.61,26.68,10.02,89,2015,8,9,August,Monsoon,21.036333333333335,11.062000000000001
2015-08-10,Pune,ST001,19.22,12.34,26.26,9.26,77,2015,8,10,August,Monsoon,21.058333333333334,11.263333333333332
2015-08-11,Pune,ST001,18.41,11.39,23.72,4.43,78,2015,8,11,August,Monsoon,20.864333333333335,11.011333333333335
2015-08-12,Pune,ST001,19.37,14.49,25.5,3.57,94,2015,8,12,August,Monsoon,20.844333333333335,10.810333333333334
2015-08-13,Pune,ST001,20.74,14.96,24.98,11.18,82,2015,8,13,August,Monsoon,20.779333333333334,10.397333333333334
2015-08-14,Pune,ST001,16.91,10.44,21.75,5.82,85,2015,8,14,August,Monsoon,20.575,10.070666666666666
2015-08-15,Pune,ST001,17.27,10.19,23.21,5.62,80,2015,8,15,August,Monsoon,20.307666666666666,9.961
2015-08-16,Pune,ST001,17.95,13.54,22.3,11.59,89,2015,8,16,August,Monsoon,20.263333333333332,9.935333333333334
2015-08-17,Pune,ST001,15.56,7.71,22.94,19.63,90,2015,8,17,August,Monsoon,20.269333333333332,10.423333333333334
2015-08-18,Pune,ST001,16.63,9.07,23.5,5.61,93,2015,8,18,August,Monsoon,20.080333333333332,10.208
2015-08-19,Pune,ST001,17.29,12.21,25.06,15.34,90,2015,8,19,August,Monsoon,19.799333333333333,10.647333333333334
2015-08-20,Pune,ST001,20.17,12.88,26.94,4.69,74,2015,8,20,August,Monsoon,19.659666666666666,10.158666666666667
2015-08-21,Pune,ST001,18.73,12.66,26.49,5.36,83,2015,8,21,August,Monsoon,19.552000000000003,9.979666666666667
2015-08-22,Pune,ST001,18.49,12.64,24.71,9.65,76,2015,8,22,August,Monsoon,19.492,9.654666666666666
2015-08-23,Pune,ST001,19.85,14.59,26.25,9.01,73,2015,8,23,August,Monsoon,19.38633333333333,9.744666666666665
2015-08-24,Pune,ST001,17.59,11.27,25.5,12.84,86,2015,8,24,August,Monsoon,19.339999999999996,9.645666666666665
2015-08-25,Pune,ST001,18.67,11.75,25.24,11.38,83,2015,8,25,August,Monsoon,19.227666666666668,9.751
2015-08-26,Pune,ST001,17.5,11.86,21.63,11.69,90,2015,8,26,August,Monsoon,19.078333333333333,9.829
2015-08-27,Pune,ST001,18.24,11.72,25.13,4.28,87,2015,8,27,August,Monsoon,18.916999999999998,9.815333333333333
2015-08-28,Pune,ST001,16.29,9.5,23.91,20.23,82,2015,8,28,August,Monsoon,18.570333333333334,10.172333333333334
2015-08-29,Pune,ST001,12.13,5.29,19.32,4.65,70,2015,8,29,August,Monsoon,18.262666666666668,10.258666666666667
2015-08-30,Pune,ST001,17.13,12.92,23.47,7.89,70,2015,8,30,August,Monsoon,18.191666666666666,9.889999999999999
2015-08-31,Pune,ST001,20.49,13.05,27.17,17.69,80,2015,8,31,August,Monsoon,18.20133333333333,10.161333333333333
2015-09-01,Pune,ST001,19.33,13.49,27.29,16.51,72,2015,9,1,September,Monsoon,18.303999999999995,10.604333333333333
2015-09-02,Pune,ST001,19.34,14.3,23.71,12.18,70,2015,9,2,September,Monsoon,18.332333333333334,10.873666666666667
2015-09-03,Pune,ST001,19.88,14.91,26.54,13.26,91,2015,9,3,September,Monsoon,18.361666666666668,10.341666666666667
2015-09-04,Pune,ST001,17.29,11.36,22.42,7.82,85,2015,9,4,September,Monsoon,18.316666666666663,10.433333333333334
2015-09-05,Pune,ST001,17.47,9.92,24.03,12.94,93,2015,9,5,September,Monsoon,18.231999999999996,10.480333333333334
2015-09-06,Pune,ST001,15.62,10.1,22.05,7.07,71,2015,9,6,September,Monsoon,18.160666666666664,10.090333333333332
2015-09-07,Pune,ST001,16.22,9.22,20.84,9.84,91,2015,9,7,September,Monsoon,17.970666666666666,10.035
2015-09-08,Pune,ST001,18.22,13.83,23.05,8.09,84,2015,9,8,September,Monsoon,17.933333333333334,9.970666666666666
2015-09-09,Pune,ST001,19.46,13.56,25.95,5.6,83,2015,9,9,September,Monsoon,17.94133333333333,9.848666666666666
2015-09-10,Pune,ST001,16.46,8.49,20.97,5.06,70,2015,9,10,September,Monsoon,17.87633333333333,9.869666666666665
2015-09-11,Pune,ST001,15.73,8.64,20.79,23.04,82,2015,9,11,September,Monsoon,17.755,10.518666666666666
2015-09-12,Pune,ST001,16.67,11.83,24.01,14.65,88,2015,9,12,September,Monsoon,17.619333333333334,10.634333333333332
2015-09-13,Pune,ST001,17.95,11.94,23.26,7.07,76,2015,9,13,September,Monsoon,17.654,10.675999999999998
2015-09-14,Pune,ST001,13.41,8.48,19.36,4.45,82,2015,9,14,September,Monsoon,17.525333333333332,10.637
2015-09-15,Pune,ST001,11.5,5.86,19.26,9.27,83,2015,9,15,September,Monsoon,17.310333333333332,10.559666666666667
2015-09-16,Pune,ST001,15.3,8.18,20.21,28.85,82,2015,9,16,September,Monsoon,17.30166666666667,10.867
2015-09-17,Pune,ST001,13.79,6.71,19.35,35.37,82,2015,9,17,September,Monsoon,17.207,11.859
2015-09-18,Pune,ST001,15.33,10.42,21.76,9.04,74,2015,9,18,September,Monsoon,17.141666666666666,11.649
2015-09-19,Pune,ST001,16.09,8.4,23.11,6.2,73,2015,9,19,September,Monsoon,17.005666666666666,11.699333333333332
2015-09-20,Pune,ST001,15.39,9.02,23.0,14.25,87,2015,9,20,September,Monsoon,16.894333333333332,11.995666666666667
2015-09-21,Pune,ST001,19.56,14.04,27.22,5.01,80,2015,9,21,September,Monsoon,16.93,11.841
2015-09-22,Pune,ST001,17.06,11.06,24.17,2.66,72,2015,9,22,September,Monsoon,16.837,11.629333333333333
2015-09-23,Pune,ST001,16.99,10.57,21.9,5.34,72,2015,9,23,September,Monsoon,16.817,11.379333333333333
2015-09-24,Pune,ST001,17.68,11.44,21.77,3.07,77,2015,9,24,September,Monsoon,16.784,11.102333333333336
2015-09-25,Pune,ST001,13.79,7.84,19.32,3.77,92,2015,9,25,September,Monsoon,16.660333333333334,10.838333333333333
2015-09-26,Pune,ST001,18.56,12.55,23.13,15.69,83,2015,9,26,September,Monsoon,16.671,11.218666666666667
2015-09-27,Pune,ST001,16.1,11.4,22.94,2.81,86,2015,9,27,September,Monsoon,16.664666666666665,10.638
2015-09-28,Pune,ST001,17.74,10.48,24.38,17.15,92,2015,9,28,September,Monsoon,16.851666666666667,11.054666666666666
2015-09-29,Pune,ST001,13.9,7.73,18.07,8.99,71,2015,9,29,September,Monsoon,16.744,11.091333333333333
2015-09-30,Pune,ST001,12.83,8.31,20.18,13.98,74,2015,9,30,September,Monsoon,16.488666666666667,10.967666666666668
2015-10-01,Pune,ST001,18.05,10.98,23.04,3.5,55,2015,10,1,October,Autumn,16.446,10.533999999999999
2015-10-02,Pune,ST001,17.08,9.35,22.81,0.59,62,2015,10,2,October,Autumn,16.37066666666667,10.147666666666668
2015-10-03,Pune,ST001,14.27,6.48,20.94,0.16,55,2015,10,3,October,Autumn,16.183666666666667,9.711
2015-10-04,Pune,ST001,14.35,8.87,20.07,0.53,46,2015,10,4,October,Autumn,16.085666666666665,9.467999999999998
2015-10-05,Pune,ST001,18.75,14.2,24.51,0.18,47,2015,10,5,October,Autumn,16.128333333333334,9.042666666666666
2015-10-06,Pune,ST001,13.66,7.59,17.93,0.98,54,2015,10,6,October,Autumn,16.063000000000002,8.839666666666666
2015-10-07,Pune,ST001,19.91,15.46,25.51,0.47,58,2015,10,7,October,Autumn,16.186,8.527333333333333
2015-10-08,Pune,ST001,14.33,6.59,21.39,0.04,42,2015,10,8,October,Autumn,16.056333333333335,8.259
2015-10-09,Pune,ST001,17.73,13.0,25.39,1.18,47,2015,10,9,October,Autumn,15.998666666666667,8.111666666666666
2015-10-10,Pune,ST001,15.62,10.61,21.28,4.24,53,2015,10,10,October,Autumn,15.970666666666666,8.084333333333332
2015-10-11,Pune,ST001,17.7,12.07,23.39,0.79,47,2015,10,11,October,Autumn,16.03633333333333,7.342666666666667
2015-10-12,Pune,ST001,15.2,9.66,22.01,0.21,61,2015,10,12,October,Autumn,15.987333333333332,6.861333333333333
2015-10-13,Pune,ST001,16.06,8.88,23.83,1.07,42,2015,10,13,October,Autumn,15.924333333333331,6.661333333333333
2015-10-14,Pune,ST001,16.54,10.72,21.61,2.01,43,2015,10,14,October,Autumn,16.028666666666666,6.58
2015-10-15,Pune,ST001,14.28,9.6,20.04,1.97,54,2015,10,15,October,Autumn,16.121333333333332,6.336666666666667
2015-10-16,Pune,ST001,18.15,13.08,25.33,1.21,59,2015,10,16,October,Autumn,16.216333333333335,5.415333333333334
2015-10-17,Pune,ST001,15.42,9.39,21.86,0.19,64,2015,10,17,October,Autumn,16.270666666666667,4.242666666666667
2015-10-18,Pune,ST001,16.09,11.5,20.53,1.17,56,2015,10,18,October,Autumn,16.296,3.9803333333333333
2015-10-19,Pune,ST001,14.45,8.0,20.96,0.25,57,2015,10,19,October,Autumn,16.241333333333333,3.7819999999999996
2015-10-20,Pune,ST001,11.04,4.78,15.79,0.95,51,2015,10,20,October,Autumn,16.096333333333334,3.3386666666666667
2015-10-21,Pune,ST001,16.3,9.44,22.34,1.36,56,2015,10,21,October,Autumn,15.987666666666666,3.2169999999999996
2015-10-22,Pune,ST001,22.08,14.33,28.19,0.6,50,2015,10,22,October,Autumn,16.154999999999998,3.1483333333333334
2015-10-23,Pune,ST001,18.55,10.9,26.05,1.44,52,2015,10,23,October,Autumn,16.207,3.018333333333333
2015-10-24,Pune,ST001,16.83,9.04,22.68,0.42,62,2015,10,24,October,Autumn,16.17866666666667,2.93
2015-10-25,Pune,ST001,16.35,11.37,21.47,3.52,42,2015,10,25,October,Autumn,16.264,2.9216666666666664
2015-10-26,Pune,ST001,17.03,12.51,21.96,1.44,40,2015,10,26,October,Autumn,16.213,2.4466666666666663
2015-10-27,Pune,ST001,18.24,13.04,25.74,0.53,63,2015,10,27,October,Autumn,16.284333333333333,2.3706666666666663
2015-10-28,Pune,ST001,14.5,6.92,19.19,1.94,52,2015,10,28,October,Autumn,16.176333333333336,1.8636666666666668
2015-10-29,Pune,ST001,19.62,11.73,25.32,0.62,46,2015,10,29,October,Autumn,16.367,1.5846666666666667
2015-10-30,Pune,ST001,18.8,11.37,23.55,2.36,53,2015,10,30,October,Autumn,16.566,1.1973333333333334
2015-10-31,Pune,ST001,18.88,14.44,25.97,0.34,60,2015,10,31,October,Autumn,16.593666666666667,1.0919999999999999
2015-11-01,Pune,ST001,18.33,10.54,24.23,1.62,48,2015,11,1,November,Autumn,16.63533333333333,1.1263333333333334
2015-11-02,Pune,ST001,17.48,11.79,22.88,1.58,44,2015,11,2,November,Autumn,16.742333333333335,1.1736666666666666
2015-11-03,Pune,ST001,18.99,14.95,24.43,0.91,53,2015,11,3,November,Autumn,16.897,1.1863333333333335
2015-11-04,Pune,ST001,18.89,13.12,26.3,1.34,47,2015,11,4,November,Autumn,16.901666666666667,1.225
2015-11-05,Pune,ST001,16.88,12.7,23.1,0.88,53,2015,11,5,November,Autumn,17.009,1.2216666666666667
2015-11-06,Pune,ST001,16.48,10.3,23.35,3.03,48,2015,11,6,November,Autumn,16.894666666666666,1.307
2015-11-07,Pune,ST001,18.05,12.69,25.63,40.1125029141628,48,2015,11,7,November,Autumn,17.018666666666668,2.64275009713876
2015-11-08,Pune,ST001,21.31,15.42,28.92,1.31,56,2015,11,8,November,Autumn,17.137999999999998,2.647083430472094
2015-11-09,Pune,ST001,15.26,8.81,20.58,2.11,61,2015,11,9,November,Autumn,17.125999999999998,2.5760834304720936
2015-11-10,Pune,ST001,14.85,7.37,22.66,1.59,41,2015,11,10,November,Autumn,17.031,2.6027500971387605
2015-11-11,Pune,ST001,18.53,11.88,22.63,0.81,59,2015,11,11,November,Autumn,17.142,2.62275009713876
2015-11-12,Pune,ST001,18.37,12.63,23.87,1.73,40,2015,11,12,November,Autumn,17.219,2.6447500971387603
2015-11-13,Pune,ST001,18.73,11.45,26.31,0.46,61,2015,11,13,November,Autumn,17.291999999999998,2.5930834304720936
2015-11-14,Pune,ST001,18.98,11.35,24.08,1.5,57,2015,11,14,November,Autumn,17.448666666666668,2.577416763805427
2015-11-15,Pune,ST001,18.04,13.57,23.14,0.59,58,2015,11,15,November,Autumn,17.445,2.5567500971387602
2015-11-16,Pune,ST001,21.91,15.78,27.12,1.26,52,2015,11,16,November,Autumn,17.66133333333333,2.5924167638054265
2015-11-17,Pune,ST001,15.21,10.07,21.66,2.27,61,2015,11,17,November,Autumn,17.632,2.6290834304720936
2015-11-18,Pune,ST001,17.01,12.82,22.76,1.84,56,2015,11,18,November,Autumn,17.717333333333332,2.6820834304720935
2015-11-19,Pune,ST001,18.71,12.03,25.61,0.33,46,2015,11,19,November,Autumn,17.973000000000003,2.661416763805427
2015-11-20,Pune,ST001,15.42,7.97,23.0,1.88,50,2015,11,20,November,Autumn,17.943666666666665,2.6787500971387606
2015-11-21,Pune,ST001,18.76,14.1,25.45,1.9,52,2015,11,21,November,Autumn,17.833000000000002,2.7220834304720936
2015-11-22,Pune,ST001,22.9,15.66,27.72,0.85,59,2015,11,22,November,Autumn,17.978,2.702416763805427
2015-11-23,Pune,ST001,19.4,11.99,27.13,3.18,46,2015,11,23,November,Autumn,18.06366666666667,2.794416763805427
2015-11-24,Pune,ST001,19.97,12.32,25.03,0.6,49,2015,11,24,November,Autumn,18.18433333333333,2.697083430472093
2015-11-25,Pune,ST001,16.81,11.74,21.41,0.3,47,2015,11,25,November,Autumn,18.177,2.659083430472094
2015-11-26,Pune,ST001,18.33,10.72,22.69,5.19,56,2015,11,26,November,Autumn,18.180000000000003,2.814416763805427
2015-11-27,Pune,ST001,18.98,13.7,25.23,0.13,49,2015,11,27,November,Autumn,18.329333333333334,2.7540834304720936
2015-11-28,Pune,ST001,19.22,13.01,23.68,0.24,41,2015,11,28,November,Autumn,18.316,2.7414167638054265
2015-11-29,Pune,ST001,22.86,18.65,27.41,0.95,49,2015,11,29,November,Autumn,18.45133333333333,2.694416763805427
2015-11-30,Pune,ST001,21.38,17.2,26.58,3.23,54,2015,11,30,November,Autumn,18.534666666666666,2.79075009713876
2015-12-01,Pune,ST001,17.83,10.95,22.95,1.09,62,2015,12,1,December,Winter,18.518000000000004,2.7730834304720937
2015-12-02,Pune,ST001,20.93,15.16,27.35,1.62,46,2015,12,2,December,Winter,18.633,2.7744167638054265
2015-12-03,Pune,ST001,21.61,16.58,28.88,2.97,50,2015,12,3,December,Winter,18.720333333333333,2.8430834304720936
2015-12-04,Pune,ST001,23.14,18.38,30.19,0.05,48,2015,12,4,December,Winter,18.862000000000002,2.8000834304720934
2015-12-05,Pune,ST001,24.24,17.56,29.29,0.06,55,2015,12,5,December,Winter,19.107333333333333,2.7727500971387604
2015-12-06,Pune,ST001,18.65,14.65,23.63,1.05,43,2015,12,6,December,Winter,19.179666666666666,2.70675009713876
2015-12-07,Pune,ST001,19.22,12.0,27.09,1.72,53,2015,12,7,December,Winter,19.218666666666664,1.427
2015-12-08,Pune,ST001,18.37,14.05,22.4,2.32,56,2015,12,8,December,Winter,19.12066666666667,1.4606666666666668
2015-12-09,Pune,ST001,20.75,15.98,28.27,1.76,53,2015,12,9,December,Winter,19.30366666666667,1.449
2015-12-10,Pune,ST001,22.42,16.87,27.22,1.89,40,2015,12,10,December,Winter,19.555999999999997,1.459
2015-12-11,Pune,ST001,23.69,17.75,31.48,0.69,52,2015,12,11,December,Winter,19.728,1.4549999999999998
2015-12-12,Pune,ST001,21.48,16.06,26.85,1.81,50,2015,12,12,December,Winter,19.831666666666667,1.4576666666666669
2015-12-13,Pune,ST001,21.08,15.79,26.84,0.9,52,2015,12,13,December,Winter,19.91,1.4723333333333335
2015-12-14,Pune,ST001,22.24,14.39,29.07,0.57,58,2015,12,14,December,Winter,20.018666666666665,1.4413333333333334
2015-12-15,Pune,ST001,20.21,13.64,26.56,0.22,60,2015,12,15,December,Winter,20.091,1.4289999999999998
2015-12-16,Pune,ST001,26.77,22.68,32.04,2.39,43,2015,12,16,December,Winter,20.253,1.4666666666666666
2015-12-17,Pune,ST001,18.77,13.05,24.99,2.99,50,2015,12,17,December,Winter,20.371666666666666,1.4906666666666666
2015-12-18,Pune,ST001,22.85,15.35,29.77,0.57,41,2015,12,18,December,Winter,20.566333333333333,1.4483333333333335
2015-12-19,Pune,ST001,27.03,21.82,31.2,1.09,55,2015,12,19,December,Winter,20.843666666666664,1.4736666666666667
2015-12-20,Pune,ST001,22.73,18.35,26.77,1.95,50,2015,12,20,December,Winter,21.087333333333333,1.476
2015-12-21,Pune,ST001,22.43,15.4,28.26,0.06,58,2015,12,21,December,Winter,21.20966666666667,1.4146666666666667
2015-12-22,Pune,ST001,22.2,15.77,26.72,0.01,45,2015,12,22,December,Winter,21.18633333333333,1.3866666666666667
2015-12-23,Pune,ST001,22.72,16.44,29.38,2.94,43,2015,12,23,December,Winter,21.297,1.3786666666666667
2015-12-24,Pune,ST001,26.28,22.06,31.13,0.34,57,2015,12,24,December,Winter,21.507333333333335,1.37
2015-12-25,Pune,ST001,18.53,13.96,24.26,0.58,57,2015,12,25,December,Winter,21.564666666666664,1.3793333333333335
2015-12-26,Pune,ST001,26.9,20.41,31.69,1.66,57,2015,12,26,December,Winter,21.85033333333333,1.2616666666666667
2015-12-27,Pune,ST001,20.53,15.7,26.73,0.14,47,2015,12,27,December,Winter,21.902,1.262
2015-12-28,Pune,ST001,23.22,17.2,27.68,0.32,64,2015,12,28,December,Winter,22.035333333333334,1.2646666666666666
2015-12-29,Pune,ST001,23.0,16.82,27.09,3.31,61,2015,12,29,December,Winter,22.040000000000003,1.3433333333333333
2015-12-30,Pune,ST001,25.37,20.24,29.58,0.69,62,2015,12,30,December,Winter,22.173000000000002,1.2586666666666666
2015-12-31,Pune,ST001,20.7,12.91,28.52,0.03,53,2015,12,31,December,Winter,22.268666666666665,1.2233333333333332
2016-01-01,Pune,ST001,25.45,18.08,30.02,3.0,46,2016,1,1,January,Winter,22.419333333333334,1.2693333333333332
2016-01-02,Pune,ST001,29.03,22.14,35.86,3.43,53,2016,1,2,January,Winter,22.666666666666668,1.2846666666666666
2016-01-03,Pune,ST001,21.71,17.4,25.99,0.89,40,2016,1,3,January,Winter,22.619000000000003,1.3126666666666664
2016-01-04,Pune,ST001,25.27,20.84,29.7,0.01,42,2016,1,4,January,Winter,22.653333333333332,1.3110000000000002
2016-01-05,Pune,ST001,23.53,17.56,29.57,0.52,61,2016,1,5,January,Winter,22.816,1.2933333333333332
2016-01-06,Pune,ST001,26.06,21.42,31.92,2.06,50,2016,1,6,January,Winter,23.044,1.3046666666666666
2016-01-07,Pune,ST001,31.615311988440805,17.39,33.11,3.44,52,2016,1,7,January,Winter,23.485510399614693,1.3419999999999999
2016-01-08,Pune,ST001,23.99,19.35,31.77,2.64,53,2016,1,8,January,Winter,23.593510399614694,1.3713333333333333
2016-01-09,Pune,ST001,26.61,20.66,33.73,1.02,48,2016,1,9,January,Winter,23.73317706628136,1.3423333333333334
2016-01-10,Pune,ST001,29.64,24.18,36.05,1.24,54,2016,1,10,January,Winter,23.931510399614695,1.3606666666666667
2016-01-11,Pune,ST001,25.38,18.83,31.2,1.55,57,2016,1,11,January,Winter,24.061510399614694,1.352
2016-01-12,Pune,ST001,27.52,23.01,32.95,0.17,48,2016,1,12,January,Winter,24.276177066281363,1.3276666666666666
2016-01-13,Pune,ST001,23.23,17.51,31.02,0.94,55,2016,1,13,January,Winter,24.30917706628136,1.34
2016-01-14,Pune,ST001,24.1,19.01,30.52,1.05,50,2016,1,14,January,Winter,24.438843732948026,1.3676666666666668
2016-01-15,Pune,ST001,27.38,19.83,33.7,1.42,58,2016,1,15,January,Winter,24.45917706628136,1.3353333333333335
2016-01-16,Pune,ST001,29.74,25.58,34.67,1.29,41,2016,1,16,January,Winter,24.824843732948025,1.2786666666666666
2016-01-17,Pune,ST001,27.39,19.73,31.58,2.23,46,2016,1,17,January,Winter,24.97617706628136,1.3339999999999999
2016-01-18,Pune,ST001,26.05,18.72,33.83,1.05,61,2016,1,18,January,Winter,24.943510399614695,1.3326666666666669
2016-01-19,Pune,ST001,26.87,21.68,32.12,0.59,54,2016,1,19,January,Winter,25.081510399614693,1.2873333333333332
2016-01-20,Pune,ST001,24.25,17.09,30.02,0.49,61,2016,1,20,January,Winter,25.14217706628136,1.3016666666666665
2016-01-21,Pune,ST001,28.46,24.33,32.92,0.23,57,2016,1,21,January,Winter,25.35084373294803,1.3090000000000002
2016-01-22,Pune,ST001,29.2,21.33,36.54,1.11,44,2016,1,22,January,Winter,25.566843732948026,1.2480000000000002
2016-01-23,Pune,ST001,26.39,20.28,30.5,31.304471086429125,47,2016,1,23,January,Winter,25.570510399614694,2.280149036214304
2016-01-24,Pune,ST001,26.48,21.26,33.81,1.5,54,2016,1,24,January,Winter,25.835510399614694,2.310815702880971
2016-01-25,Pune,ST001,28.22,22.77,32.78,1.26,42,2016,1,25,January,Winter,25.87951039961469,2.2974823695476374
2016-01-26,Pune,ST001,26.8,22.53,34.35,0.11,51,2016,1,26,January,Winter,26.08851039961469,2.2964823695476375
2016-01-27,Pune,ST001,27.74,19.78,34.66,2.91,61,2016,1,27,January,Winter,26.239177066281357,2.3828157028809707
2016-01-28,Pune,ST001,32.63,28.47,37.28,2.68,58,2016,1,28,January,Winter,26.56017706628136,2.3618157028809703
2016-01-29,Pune,ST001,27.58,20.96,33.85,5.52,50,2016,1,29,January,Winter,26.633843732948026,2.5228157028809703
2016-01-30,Pune,ST001,27.46,21.69,32.71,1.04,62,2016,1,30,January,Winter,26.85917706628136,2.5564823695476373
2016-01-31,Pune,ST001,26.94,19.15,31.66,0.22,52,2016,1,31,January,Winter,26.908843732948025,2.4638157028809706
